episode_id,season,episode_num,character,degree_centrality,betweenness_centrality,eigenvector_centrality,pagerank,weighted_degree
S06E09,6,9,Jessica Pearson,1.0,0.0,0.302571,0.103392,72.961
S06E09,6,9,Louis Litt,1.0,0.0,0.286008,0.098295,68.732
S06E09,6,9,Donna Paulsen,1.0,0.0,0.246917,0.086609,59.006
S06E09,6,9,Robert Zane,1.0,1.0,0.115386,0.049221,27.624
S06E10,6,10,Jessica Pearson,1.0,0.0,0.439839,0.147504,143.955
S06E10,6,10,Louis Litt,1.0,0.0,0.43513,0.145521,141.856
S06E10,6,10,Leonard Bailey,1.0,0.0,0.413941,0.137029,132.847
S06E10,6,10,Harvey Specter,1.0,0.0,0.380812,0.124857,119.871
S06E10,6,10,Mike Ross,1.0,0.0,0.315318,0.103352,96.778
S06E10,6,10,Stu Buzzini,1.0,0.0,0.243159,0.081948,73.6
S06E10,6,10,Donna Paulsen,1.0,0.0,0.223951,0.076494,67.664
S06E10,6,10,Rachel Zane,1.0,0.0,0.223951,0.076494,67.664
S06E10,6,10,Robert Zane,1.0,0.0,0.176618,0.063324,53.285
S06E10,6,10,Gretchen Bodinski,1.0,0.944444,0.103855,0.043476,31.496
S06E11,6,11,Louis Litt,1.0,0.0,0.442338,0.137706,179.108
S06E11,6,11,Mike Ross,1.0,0.0,0.395259,0.119828,154.078
S06E11,6,11,Harvey Specter,1.0,0.0,0.38931,0.117772,151.186
S06E11,6,11,Jessica Pearson,1.0,0.0,0.354788,0.106469,135.239
S06E11,6,11,Donna Paulsen,1.0,0.0,0.274259,0.082917,101.77
S06E11,6,11,Robert Zane,1.0,0.0,0.274259,0.082917,101.77
S06E11,6,11,Gretchen Bodinski,1.0,0.0,0.245708,0.075167,90.69
S06E11,6,11,Rachel Zane,1.0,0.0,0.245708,0.075167,90.69
S06E11,6,11,Katrina Bennett,1.0,0.0,0.229299,0.070807,84.443
S06E11,6,11,Anita Gibbs,1.0,0.0,0.136756,0.04704,50.217
S06E11,6,11,Sean Cahill,1.0,0.0,0.136756,0.04704,50.217
S06E11,6,11,Oliver Grady,1.0,0.8,0.097506,0.03717,35.923
S06E12,6,12,Harvey Specter,1.0,0.0,0.576094,0.254569,91.377
S06E12,6,12,Mike Ross,1.0,0.0,0.44052,0.169135,58.988
S06E12,6,12,Donna Paulsen,1.0,0.0,0.414093,0.158396,54.803
S06E12,6,12,Louis Litt,1.0,0.0,0.414093,0.158396,54.803
S06E12,6,12,Oliver Grady,1.0,0.0,0.253148,0.101907,32.494
S06E12,6,12,Rachel Zane,1.0,0.0,0.210181,0.088117,26.981
S06E12,6,12,Jessica Pearson,1.0,0.8,0.151171,0.06948,19.492
S06E13,6,13,Louis Litt,1.0,0.0,0.409684,0.137467,138.003
S06E13,6,13,Mike Ross,1.0,0.0,0.398042,0.133021,133.106
S06E13,6,13,Harvey Specter,1.0,0.0,0.391787,0.130695,130.54
S06E13,6,13,Donna Paulsen,1.0,0.0,0.385214,0.128293,127.888
S06E13,6,13,Rachel Zane,1.0,0.0,0.371014,0.123241,122.299
S06E13,6,13,Oliver Grady,1.0,0.0,0.327786,0.108775,106.231
S06E13,6,13,Benjamin,1.0,0.0,0.294484,0.098332,94.573
S06E13,6,13,Anita Gibbs,1.0,0.0,0.140837,0.054163,44.766
S06E13,6,13,Gretchen Bodinski,1.0,0.375,0.100459,0.043007,32.069
S06E13,6,13,Sean Cahill,1.0,0.375,0.100459,0.043007,32.069
S06E14,6,14,Mike Ross,1.0,0.0,0.45194,0.153781,158.926
S06E14,6,14,Harvey Specter,1.0,0.0,0.430864,0.144693,148.789
S06E14,6,14,Louis Litt,1.0,0.0,0.385744,0.127432,129.414
S06E14,6,14,Oliver Grady,1.0,0.0,0.346924,0.114144,114.397
S06E14,6,14,Rachel Zane,1.0,0.0,0.346924,0.114144,114.397
S06E14,6,14,Donna Paulsen,1.0,0.0,0.337761,0.111157,111.009
S06E14,6,14,Benjamin,1.0,0.0,0.195727,0.069031,62.82
S06E14,6,14,Jessica Pearson,1.0,0.0,0.195727,0.069031,62.82
S06E14,6,14,Katrina Bennett,1.0,0.0,0.140768,0.053825,45.249
S06E14,6,14,Gretchen Bodinski,1.0,0.930556,0.100397,0.042762,32.41
S06E15,6,15,Mike Ross,1.0,0.0,0.459327,0.157072,148.906
S06E15,6,15,Harvey Specter,1.0,0.0,0.41076,0.136629,127.999
S06E15,6,15,Louis Litt,1.0,0.0,0.404493,0.134248,125.551
S06E15,6,15,Donna Paulsen,1.0,0.0,0.375835,0.123879,114.857
S06E15,6,15,Rachel Zane,1.0,0.0,0.329218,0.10838,98.782
S06E15,6,15,Benjamin,1.0,0.0,0.317912,0.104811,95.065
S06E15,6,15,Stu Buzzini,1.0,0.0,0.20398,0.071329,59.96
S06E15,6,15,Oliver Grady,1.0,0.0,0.178283,0.064163,52.391
S06E15,6,15,Sheila Sazs,1.0,0.0,0.146923,0.055508,43.226
S06E15,6,15,Katrina Bennett,1.0,0.888889,0.104867,0.04398,30.98
S06E16,6,16,Mike Ross,1.0,0.0,0.47466,0.158094,188.454
S06E16,6,16,Harvey Specter,1.0,0.0,0.408625,0.130101,152.799
S06E16,6,16,Louis Litt,1.0,0.0,0.391323,0.123865,144.79
S06E16,6,16,Donna Paulsen,1.0,0.0,0.371415,0.117042,136.002
S06E16,6,16,Anita Gibbs,1.0,0.0,0.320901,0.100982,115.213
S06E16,6,16,Oliver Grady,1.0,0.0,0.261434,0.083612,92.578
S06E16,6,16,Benjamin,1.0,0.0,0.229953,0.074849,81.103
S06E16,6,16,Stu Buzzini,1.0,0.0,0.190741,0.064207,67.12
S06E16,6,16,Rachel Zane,1.0,0.0,0.166511,0.057736,58.591
S06E16,6,16,Gretchen Bodinski,1.0,0.0,0.137054,0.049937,48.289
S06E16,6,16,Jessica Pearson,1.0,0.888889,0.097701,0.039575,34.56
S07E01,7,1,Harvey Specter,1.0,0.0,0.466521,0.143883,194.975
S07E01,7,1,Louis Litt,1.0,0.0,0.456668,0.139545,188.796
S07E01,7,1,Donna Paulsen,1.0,0.0,0.408811,0.121072,162.33
S07E01,7,1,Mike Ross,1.0,0.0,0.310475,0.090331,117.786
S07E01,7,1,Jessica Pearson,1.0,0.0,0.299473,0.08723,113.26
S07E01,7,1,Rachel Zane,1.0,0.0,0.287681,0.083956,108.478
S07E01,7,1,Gretchen Bodinski,1.0,0.0,0.229738,0.068472,85.772
S07E01,7,1,Brian Altman,1.0,0.0,0.136878,0.044914,50.985
S07E01,7,1,Oliver Grady,1.0,0.0,0.136878,0.044914,50.985
S07E01,7,1,Benjamin,1.0,0.074359,0.097567,0.035137,36.466
S07E01,7,1,Esther Litt,1.0,0.074359,0.097567,0.035137,36.466
S07E01,7,1,Katrina Bennett,1.0,0.074359,0.097567,0.035137,36.466
S07E01,7,1,Paula Agard,1.0,0.074359,0.097567,0.035137,36.466
S07E01,7,1,Thomas Kessler,1.0,0.074359,0.097567,0.035137,36.466
S07E02,7,2,Harvey Specter,1.0,0.0,0.489496,0.166003,161.724
S07E02,7,2,Louis Litt,1.0,0.0,0.412357,0.131785,126.291
S07E02,7,2,Jessica Pearson,1.0,0.0,0.366592,0.115753,109.484
S07E02,7,2,Donna Paulsen,1.0,0.0,0.336625,0.106132,99.342
S07E02,7,2,Mike Ross,1.0,0.0,0.336625,0.106132,99.342
S07E02,7,2,Alex Williams,1.0,0.0,0.325182,0.102593,95.601
S07E02,7,2,Gretchen Bodinski,1.0,0.0,0.182933,0.062316,52.671
S07E02,7,2,Katrina Bennett,1.0,0.0,0.182933,0.062316,52.671
S07E02,7,2,Rachel Zane,1.0,0.0,0.182933,0.062316,52.671
S07E02,7,2,Esther Litt,1.0,0.366667,0.107695,0.042328,31.142
S07E02,7,2,Paula Agard,1.0,0.366667,0.107695,0.042328,31.142
S07E03,7,3,Louis Litt,1.0,0.0,0.463429,0.174542,138.88
S07E03,7,3,Harvey Specter,1.0,0.0,0.459576,0.172661,137.256
S07E03,7,3,Mike Ross,1.0,0.0,0.389915,0.142987,111.42
S07E03,7,3,Alex Williams,1.0,0.0,0.366354,0.134176,103.682
S07E03,7,3,Donna Paulsen,1.0,0.0,0.357567,0.130996,100.882
S07E03,7,3,Rachel Zane,1.0,0.0,0.357567,0.130996,100.882
S07E03,7,3,Oliver Grady,1.0,0.0,0.145769,0.06312,40.314
S07E03,7,3,Paula Agard,1.0,1.0,0.104006,0.050522,28.92
S07E04,7,4,Harvey Specter,1.0,0.0,0.466525,0.153954,200.654
S07E04,7,4,Louis Litt,1.0,0.0,0.402091,0.127337,163.464
S07E04,7,4,Mike Ross,1.0,0.0,0.379551,0.1194,152.281
S07E04,7,4,Alex Williams,1.0,0.0,0.336909,0.105516,132.628
S07E04,7,4,Rachel Zane,1.0,0.0,0.328448,0.102897,128.908
S07E04,7,4,Donna Paulsen,1.0,0.0,0.289199,0.091193,112.236
S07E04,7,4,Oliver Grady,1.0,0.0,0.251959,0.08061,97.096
S07E04,7,4,Jessica Pearson,1.0,0.0,0.237396,0.076576,91.308
S07E04,7,4,Robert Zane,1.0,0.0,0.160058,0.055788,61.358
S07E04,7,4,Katrina Bennett,1.0,0.0,0.131671,0.048321,50.548
S07E04,7,4,Daniel Hardman,1.0,0.911111,0.093811,0.038408,36.157
S07E05,7,5,Harvey Specter,1.0,0.0,0.473826,0.176252,138.905
S07E05,7,5,Louis Litt,1.0,0.0,0.445048,0.162446,127.082
S07E05,7,5,Oliver Grady,1.0,0.0,0.3979,0.142961,110.255
S07E05,7,5,Mike Ross,1.0,0.0,0.38267,0.137214,105.263
S07E05,7,5,Donna Paulsen,1.0,0.0,0.324078,0.116702,87.348
S07E05,7,5,Rachel Zane,1.0,0.0,0.26796,0.09864,71.455
S07E05,7,5,Paula Agard,1.0,0.0,0.250367,0.093186,66.635
S07E05,7,5,Sean Cahill,1.0,0.571429,0.182066,0.072599,48.361
S07E06,7,6,Harvey Specter,1.0,0.0,0.447253,0.140104,201.39
S07E06,7,6,Louis Litt,1.0,0.0,0.4293,0.132762,190.086
S07E06,7,6,Donna Paulsen,1.0,0.0,0.381287,0.115432,163.242
S07E06,7,6,Rachel Zane,1.0,0.0,0.315615,0.094984,131.304
S07E06,7,6,Mike Ross,1.0,0.0,0.296217,0.089393,122.526
S07E06,7,6,Oliver Grady,1.0,0.0,0.261928,0.079854,107.503
S07E06,7,6,Brian Altman,1.0,0.0,0.248693,0.076267,101.84
S07E06,7,6,Alex Williams,1.0,0.0,0.234285,0.072412,95.746
S07E06,7,6,Paula Agard,1.0,0.0,0.21846,0.068229,89.124
S07E06,7,6,Katrina Bennett,1.0,0.0,0.180964,0.058491,73.668
S07E06,7,6,Daniel Hardman,1.0,0.409091,0.092499,0.036036,37.834
S07E06,7,6,Jessica Pearson,1.0,0.409091,0.092499,0.036036,37.834
S07E07,7,7,Harvey Specter,1.0,0.0,0.502925,0.173801,269.509
S07E07,7,7,Louis Litt,1.0,0.0,0.410463,0.131516,200.109
S07E07,7,7,Jessica Pearson,1.0,0.0,0.361087,0.114405,171.611
S07E07,7,7,Alex Williams,1.0,0.0,0.355058,0.112446,168.333
S07E07,7,7,Mike Ross,1.0,0.0,0.355058,0.112446,168.333
S07E07,7,7,Donna Paulsen,1.0,0.0,0.266926,0.085843,123.586
S07E07,7,7,Daniel Hardman,1.0,0.0,0.231627,0.075918,106.775
S07E07,7,7,Rachel Zane,1.0,0.0,0.167705,0.058517,77.158
S07E07,7,7,Anita Gibbs,1.0,0.0,0.146111,0.052738,67.285
S07E07,7,7,Benjamin,1.0,0.0,0.120022,0.045789,55.388
S07E07,7,7,Gretchen Bodinski,1.0,0.888889,0.085386,0.03658,39.579
S07E08,7,8,Harvey Specter,1.0,0.0,0.413883,0.127068,159.306
S07E08,7,8,Robert Zane,1.0,0.0,0.403354,0.123194,154.037
S07E08,7,8,Louis Litt,1.0,0.0,0.357431,0.107681,132.84
S07E08,7,8,Rachel Zane,1.0,0.0,0.357431,0.107681,132.84
S07E08,7,8,Alex Williams,1.0,0.0,0.301173,0.09074,109.531
S07E08,7,8,Donna Paulsen,1.0,0.0,0.301173,0.09074,109.531
S07E08,7,8,Mike Ross,1.0,0.0,0.276804,0.083863,100.025
S07E08,7,8,Sheila Sazs,1.0,0.0,0.276804,0.083863,100.025
S07E08,7,8,Gretchen Bodinski,1.0,0.0,0.167916,0.055062,59.945
S07E08,7,8,Paula Agard,1.0,0.0,0.167916,0.055062,59.945
S07E08,7,8,Brian Altman,1.0,0.4,0.098613,0.037523,35.342
S07E08,7,8,Thomas Kessler,1.0,0.4,0.098613,0.037523,35.342
S07E09,7,9,Harvey Specter,1.0,0.0,0.477668,0.157855,130.544
S07E09,7,9,Louis Litt,1.0,0.0,0.464657,0.151623,125.067
S07E09,7,9,Mike Ross,1.0,0.0,0.361862,0.112877,90.63
S07E09,7,9,Brian Altman,1.0,0.0,0.323525,0.100919,79.88
S07E09,7,9,Donna Paulsen,1.0,0.0,0.291615,0.091508,71.385
S07E09,7,9,Gretchen Bodinski,1.0,0.0,0.252018,0.080323,61.247
S07E09,7,9,Sheila Sazs,1.0,0.0,0.252018,0.080323,61.247
S07E09,7,9,Rachel Zane,1.0,0.0,0.199717,0.066119,48.315
S07E09,7,9,Jessica Pearson,1.0,0.0,0.164971,0.056913,39.898
S07E09,7,9,Robert Zane,1.0,0.0,0.164971,0.056913,39.898
S07E09,7,9,Alex Williams,1.0,0.711111,0.11803,0.044627,28.627
S07E10,7,10,Harvey Specter,1.0,0.0,0.471595,0.161674,160.885
S07E10,7,10,Louis Litt,1.0,0.0,0.45695,0.154858,153.625
S07E10,7,10,Donna Paulsen,1.0,0.0,0.448658,0.151213,149.73
S07E10,7,10,Mike Ross,1.0,0.0,0.335416,0.110069,105.313
S07E10,7,10,Rachel Zane,1.0,0.0,0.274059,0.091317,84.812
S07E10,7,10,Jessica Pearson,1.0,0.0,0.241355,0.081823,74.378
S07E10,7,10,Alex Williams,1.0,0.0,0.222204,0.076375,68.375
S07E10,7,10,Sheila Sazs,1.0,0.0,0.175104,0.063223,53.836
S07E10,7,10,Paula Agard,1.0,0.236111,0.144223,0.054724,44.406
S07E10,7,10,Robert Zane,1.0,0.236111,0.144223,0.054724,44.406
S07E11,7,11,Harvey Specter,1.0,0.0,0.461876,0.149361,241.78
S07E11,7,11,Jessica Pearson,1.0,0.0,0.423643,0.133237,213.999
S07E11,7,11,Donna Paulsen,1.0,0.0,0.381326,0.117925,187.414
S07E11,7,11,Louis Litt,1.0,0.0,0.334241,0.102738,160.865
S07E11,7,11,Mike Ross,1.0,0.0,0.334241,0.102738,160.865
S07E11,7,11,Alex Williams,1.0,0.0,0.276487,0.085732,130.942
S07E11,7,11,Kyle Durant,1.0,0.0,0.243714,0.0766,114.792
S07E11,7,11,Paula Agard,1.0,0.0,0.243714,0.0766,114.792
S07E11,7,11,Rachel Zane,1.0,0.0,0.145913,0.050572,68.471
S07E11,7,11,Jack Soloff,1.0,0.218182,0.085294,0.034833,40.264
S07E11,7,11,Sean Cahill,1.0,0.218182,0.085294,0.034833,40.264
S07E11,7,11,Sheila Sazs,1.0,0.218182,0.085294,0.034833,40.264
S07E12,7,12,Harvey Specter,1.0,0.0,0.449099,0.142864,181.511
S07E12,7,12,Louis Litt,1.0,0.0,0.449099,0.142864,181.511
S07E12,7,12,Oliver Grady,1.0,0.0,0.3748,0.115124,143.667
S07E12,7,12,Mike Ross,1.0,0.0,0.35289,0.108017,133.893
S07E12,7,12,Donna Paulsen,1.0,0.0,0.307371,0.094175,114.776
S07E12,7,12,Sheila Sazs,1.0,0.0,0.296462,0.091002,110.379
S07E12,7,12,Jessica Pearson,1.0,0.0,0.25856,0.080304,95.512
S07E12,7,12,Paula Agard,1.0,0.0,0.164559,0.055192,60.388
S07E12,7,12,Esther Litt,1.0,0.0,0.135426,0.047633,49.756
S07E12,7,12,Rachel Zane,1.0,0.0,0.135426,0.047633,49.756
S07E12,7,12,Alex Williams,1.0,0.345455,0.096526,0.037596,35.597
S07E12,7,12,Gretchen Bodinski,1.0,0.345455,0.096526,0.037596,35.597
S07E13,7,13,Harvey Specter,1.0,0.0,0.465704,0.153411,196.983
S07E13,7,13,Donna Paulsen,1.0,0.0,0.399111,0.126111,159.379
S07E13,7,13,Louis Litt,1.0,0.0,0.375584,0.117909,147.986
S07E13,7,13,Paula Agard,1.0,0.0,0.339186,0.106095,131.504
S07E13,7,13,Stu Buzzini,1.0,0.0,0.339186,0.106095,131.504
S07E13,7,13,Rachel Zane,1.0,0.0,0.279774,0.088361,106.612
S07E13,7,13,Mike Ross,1.0,0.0,0.267348,0.084825,101.628
S07E13,7,13,Gretchen Bodinski,1.0,0.0,0.205244,0.067739,77.457
S07E13,7,13,Sheila Sazs,1.0,0.0,0.184962,0.062314,69.752
S07E13,7,13,Jessica Pearson,1.0,0.0,0.132793,0.048559,50.15
S07E13,7,13,Oliver Grady,1.0,0.911111,0.094625,0.03858,35.876
S07E14,7,14,Louis Litt,1.0,0.0,0.469961,0.156248,164.482
S07E14,7,14,Donna Paulsen,1.0,0.0,0.394292,0.12516,129.431
S07E14,7,14,Harvey Specter,1.0,0.0,0.394292,0.12516,129.431
S07E14,7,14,Sheila Sazs,1.0,0.0,0.364101,0.114818,117.655
S07E14,7,14,Mike Ross,1.0,0.0,0.302562,0.095623,95.663
S07E14,7,14,Paula Agard,1.0,0.0,0.275312,0.087675,86.508
S07E14,7,14,Rachel Zane,1.0,0.0,0.275312,0.087675,86.508
S07E14,7,14,Katrina Bennett,1.0,0.0,0.223464,0.073158,69.715
S07E14,7,14,Jessica Pearson,1.0,0.0,0.145208,0.052143,45.254
S07E14,7,14,Anita Gibbs,1.0,0.355556,0.103625,0.04117,32.414
S07E14,7,14,Stu Buzzini,1.0,0.355556,0.103625,0.04117,32.414
S07E15,7,15,Harvey Specter,1.0,0.0,0.475194,0.162792,152.675
S07E15,7,15,Jessica Pearson,1.0,0.0,0.403796,0.132251,121.869
S07E15,7,15,Mike Ross,1.0,0.0,0.396856,0.129702,119.276
S07E15,7,15,Louis Litt,1.0,0.0,0.334951,0.108778,97.891
S07E15,7,15,Dana Scott,1.0,0.0,0.323558,0.105197,94.213
S07E15,7,15,Donna Paulsen,1.0,0.0,0.323558,0.105197,94.213
S07E15,7,15,Robert Zane,1.0,0.0,0.208138,0.071592,59.446
S07E15,7,15,Oliver Grady,1.0,0.0,0.181988,0.064395,51.945
S07E15,7,15,Rachel Zane,1.0,0.0,0.181988,0.064395,51.945
S07E15,7,15,Jack Soloff,1.0,0.444444,0.150038,0.055703,42.863
S07E16,7,16,Harvey Specter,1.0,0.0,0.470203,0.166188,130.162
S07E16,7,16,Jessica Pearson,1.0,0.0,0.436948,0.150926,117.237
S07E16,7,16,Mike Ross,1.0,0.0,0.396491,0.134907,103.565
S07E16,7,16,Rachel Zane,1.0,0.0,0.337665,0.114473,85.983
S07E16,7,16,Louis Litt,1.0,0.0,0.311527,0.106086,78.724
S07E16,7,16,Donna Paulsen,1.0,0.0,0.296672,0.101457,74.707
S07E16,7,16,Robert Zane,1.0,0.0,0.241856,0.085016,60.386
S07E16,7,16,Alex Williams,1.0,0.196429,0.191319,0.070473,47.648
S07E16,7,16,Oliver Grady,1.0,0.196429,0.191319,0.070473,47.648
S08E01,8,1,Louis Litt,1.0,0.0,0.395746,0.119449,220.705
S08E01,8,1,Harvey Specter,1.0,0.0,0.38311,0.115096,211.898
S08E01,8,1,Katrina Bennett,1.0,0.0,0.364094,0.108831,199.195
S08E01,8,1,Robert Zane,1.0,0.0,0.347886,0.10372,188.805
S08E01,8,1,Brian Altman,1.0,0.0,0.329643,0.098176,177.509
S08E01,8,1,Alex Williams,1.0,0.0,0.31613,0.09419,169.374
S08E01,8,1,Donna Paulsen,1.0,0.0,0.276171,0.082891,146.237
S08E01,8,1,Samantha Wheeler,1.0,0.0,0.235046,0.071831,123.493
S08E01,8,1,Mike Ross,1.0,0.0,0.195265,0.061506,102.18
S08E01,8,1,Thomas Kessler,1.0,0.0,0.195265,0.061506,102.18
S08E01,8,1,Rachel Zane,1.0,0.381818,0.115424,0.041402,60.458
S08E01,8,1,Sheila Sazs,1.0,0.381818,0.115424,0.041402,60.458
S08E02,8,2,Harvey Specter,1.0,0.0,0.439409,0.148715,168.149
S08E02,8,2,Louis Litt,1.0,0.0,0.426949,0.143525,161.788
S08E02,8,2,Robert Zane,1.0,0.0,0.407836,0.136006,152.545
S08E02,8,2,Samantha Wheeler,1.0,0.0,0.385202,0.127652,142.237
S08E02,8,2,Sheila Sazs,1.0,0.0,0.372261,0.123091,136.594
S08E02,8,2,Donna Paulsen,1.0,0.0,0.241544,0.082293,85.642
S08E02,8,2,Alex Williams,1.0,0.0,0.207227,0.072501,73.297
S08E02,8,2,Mike Ross,1.0,0.0,0.207227,0.072501,73.297
S08E02,8,2,Jessica Pearson,1.0,0.0,0.134102,0.05216,47.519
S08E02,8,2,Katrina Bennett,1.0,0.916667,0.095563,0.041557,34.015
S08E03,8,3,Louis Litt,1.0,0.0,0.386512,0.120585,161.723
S08E03,8,3,Katrina Bennett,1.0,0.0,0.368754,0.114521,152.728
S08E03,8,3,Robert Zane,1.0,0.0,0.368754,0.114521,152.728
S08E03,8,3,Brian Altman,1.0,0.0,0.362273,0.112377,149.541
S08E03,8,3,Harvey Specter,1.0,0.0,0.355477,0.110163,146.248
S08E03,8,3,Donna Paulsen,1.0,0.0,0.296476,0.09214,119.326
S08E03,8,3,Mike Ross,1.0,0.0,0.274523,0.085849,109.883
